logical_path	original_path	original_filename	size_bytes	sha256	artifact_type	purpose	reason_omitted	recovery_method
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_01_220710/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_01_220710/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9592	0fe1bc2fbeddb3297b34928fcefbf2fe1c0d00276ed5d36c694cae4f68f1779a	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_01_220710/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_01_220710/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9592	0fe1bc2fbeddb3297b34928fcefbf2fe1c0d00276ed5d36c694cae4f68f1779a	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_01_220710/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_01_220710/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9592	0fe1bc2fbeddb3297b34928fcefbf2fe1c0d00276ed5d36c694cae4f68f1779a	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_01_220710/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_01_220710/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9592	0fe1bc2fbeddb3297b34928fcefbf2fe1c0d00276ed5d36c694cae4f68f1779a	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_02_220710/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_02_220710/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9588	dfabda2cc4a0d26ab14510bfd0386e0b18ce1f841a5dc2950ae23f6f251bf95c	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_02_220710/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_02_220710/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9588	dfabda2cc4a0d26ab14510bfd0386e0b18ce1f841a5dc2950ae23f6f251bf95c	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_02_220710/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_02_220710/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9588	dfabda2cc4a0d26ab14510bfd0386e0b18ce1f841a5dc2950ae23f6f251bf95c	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_02_220710/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_02_220710/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9588	dfabda2cc4a0d26ab14510bfd0386e0b18ce1f841a5dc2950ae23f6f251bf95c	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_03_220710/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_03_220710/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9560	be2c62a9694f14486edc8760ec4f7f2e8a185b4cf4b063cc55ddb445efff3025	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_03_220710/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_03_220710/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9560	be2c62a9694f14486edc8760ec4f7f2e8a185b4cf4b063cc55ddb445efff3025	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_03_220710/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_03_220710/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9560	be2c62a9694f14486edc8760ec4f7f2e8a185b4cf4b063cc55ddb445efff3025	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_03_220710/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_03_220710/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9560	be2c62a9694f14486edc8760ec4f7f2e8a185b4cf4b063cc55ddb445efff3025	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_04_220710/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_04_220710/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9570	afe9c95141ef3636346c1f7219b7e7125b28327c103683134507d43603d5c193	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_04_220710/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_04_220710/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9570	afe9c95141ef3636346c1f7219b7e7125b28327c103683134507d43603d5c193	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_04_220710/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_04_220710/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9570	afe9c95141ef3636346c1f7219b7e7125b28327c103683134507d43603d5c193	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_04_220710/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_04_220710/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9570	afe9c95141ef3636346c1f7219b7e7125b28327c103683134507d43603d5c193	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_05_220710/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_05_220710/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9560	c6e177f43de34219cb75303c6736cac51256693d7bbe07555be7b02a8c92eca3	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_05_220710/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_05_220710/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9560	c6e177f43de34219cb75303c6736cac51256693d7bbe07555be7b02a8c92eca3	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_05_220710/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_05_220710/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9560	c6e177f43de34219cb75303c6736cac51256693d7bbe07555be7b02a8c92eca3	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_05_220710/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_00_05_220710/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9560	c6e177f43de34219cb75303c6736cac51256693d7bbe07555be7b02a8c92eca3	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_00_220710/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_00_220710/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	3596	b306d5f267e157ba1bad1756ab44a3c27cbee0b40025f097537bddfe953ae363	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_00_220710/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_00_220710/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	3596	b306d5f267e157ba1bad1756ab44a3c27cbee0b40025f097537bddfe953ae363	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_00_220710/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_00_220710/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	3596	b306d5f267e157ba1bad1756ab44a3c27cbee0b40025f097537bddfe953ae363	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_00_220710/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_00_220710/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	3596	b306d5f267e157ba1bad1756ab44a3c27cbee0b40025f097537bddfe953ae363	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_01_220710/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_01_220710/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	3596	a43e81b28f18c839dc3796567712e3f8450ccf01fee2e1e5e2a1e50dd02de30f	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_01_220710/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_01_220710/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	3596	a43e81b28f18c839dc3796567712e3f8450ccf01fee2e1e5e2a1e50dd02de30f	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_01_220710/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_01_220710/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	3596	a43e81b28f18c839dc3796567712e3f8450ccf01fee2e1e5e2a1e50dd02de30f	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_01_220710/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_01_220710/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	3596	a43e81b28f18c839dc3796567712e3f8450ccf01fee2e1e5e2a1e50dd02de30f	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_02_220710/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_01_02_220710/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	3596	eb538ab317fcac90a0fd0a1683c9096b31a128bc6b4c1b855dd8059829686049	low_level_control_sequence	development action-level replay controls	raw control sequence kept outside Git and ZIP bodies	rerun the locked development family and rollout seeds
