episode_id,method,signed_return,positive_weight_sum,transitions
P1V5_F07_920007__R7_loss_recovery_started_not_completed_terminal,GLOBAL_POTENTIAL_AUDIT_V1,0.0,0.7125844199231122,57
P1V5_F07_920007__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,41
P1V5_F07_920007__R8_commanded_release,LINEAR_A_FIRST,0.0,0.5,41
P1V5_F07_920007__R8_commanded_release,LINEAR_B_FIRST,0.0,0.5,41
P1V5_F07_920007__R8_commanded_release,UNORDERED_COMPLETION_PROGRESS,0.0,0.5,41
P1V5_F07_920007__R8_commanded_release,GRAPH_COST_ONLY,-0.33333333333333337,0.33333333333333337,41
P1V5_F07_920007__R8_commanded_release,GRAPH_COST_PHI,-0.33333333333333337,0.33333333333333337,41
P1V5_F07_920007__R8_commanded_release,GRAPH_COST_DEBT,-0.5000000000000001,0.16666666666666663,41
P1V5_F07_920007__R8_commanded_release,FULL_FROZEN,-0.5000000000000001,0.16666666666666663,41
P1V5_F07_920007__R8_commanded_release,NO_RECOVERY_CREDIT,-0.5000000000000001,0.16666666666666663,41
P1V5_F07_920007__R8_commanded_release,PAIRED_EVENT_BALANCED_V1,0.0,0.0,41
P1V5_F07_920007__R8_commanded_release,GLOBAL_POTENTIAL_AUDIT_V1,-0.33333333333333337,0.33333333333333337,41
