segment_id,episode_id,root_family_id,split,start_t,end_t,duration,boundary_confidence_start,boundary_confidence_end,unknown_fraction,observable_contact_history,observable_contact_loss_count,source_method
formal_u2_family_026_r03_s01,formal_u2_family_026_r03,u2_family_026,train,3,5,3,0.49608200788497925,0.9654349088668823,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_026_r03_s02,formal_u2_family_026_r03,u2_family_026,train,6,17,12,0.9416391253471375,0.6528998017311096,0.5833333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r03_s03,formal_u2_family_026_r03,u2_family_026,train,18,20,3,0.5016116499900818,0.5176888704299927,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r03_s04,formal_u2_family_026_r03,u2_family_026,train,21,23,3,0.5184632539749146,0.5927407145500183,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r03_s05,formal_u2_family_026_r03,u2_family_026,train,24,24,1,0.5293265581130981,0.5293265581130981,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r04_s00,formal_u2_family_026_r04,u2_family_026,train,0,2,3,0.3496031165122986,0.6805335879325867,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r04_s01,formal_u2_family_026_r04,u2_family_026,train,3,5,3,0.4983901381492615,0.9652137756347656,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_026_r04_s02,formal_u2_family_026_r04,u2_family_026,train,6,8,3,0.9474746584892273,0.5024646520614624,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r04_s03,formal_u2_family_026_r04,u2_family_026,train,9,18,10,0.9372977018356323,0.638928234577179,0.6,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r04_s04,formal_u2_family_026_r04,u2_family_026,train,19,21,3,0.4959864616394043,0.9883317351341248,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r04_s05,formal_u2_family_026_r04,u2_family_026,train,22,23,2,0.5950387716293335,0.5728168487548828,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r05_s00,formal_u2_family_026_r05,u2_family_026,train,0,2,3,0.3490280210971832,0.6773380041122437,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r05_s01,formal_u2_family_026_r05,u2_family_026,train,3,5,3,0.49524760246276855,0.965641975402832,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_026_r05_s02,formal_u2_family_026_r05,u2_family_026,train,6,8,3,0.9424954056739807,0.9213894605636597,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r05_s03,formal_u2_family_026_r05,u2_family_026,train,9,19,11,0.3922017812728882,0.5065321922302246,0.6363636363636364,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r05_s04,formal_u2_family_026_r05,u2_family_026,train,20,22,3,0.6541531085968018,0.504050612449646,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r05_s05,formal_u2_family_026_r05,u2_family_026,train,23,25,3,0.48972663283348083,0.9842631220817566,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_026_r05_s06,formal_u2_family_026_r05,u2_family_026,train,26,27,2,0.5842174887657166,0.5153607726097107,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r00_s00,formal_u2_family_027_r00,u2_family_027,train,0,2,3,0.3498983085155487,0.6834322810173035,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r00_s01,formal_u2_family_027_r00,u2_family_027,train,3,5,3,0.5007614493370056,0.9348883032798767,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r00_s02,formal_u2_family_027_r00,u2_family_027,train,6,16,11,0.3502788543701172,0.5153855085372925,0.5454545454545454,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r00_s03,formal_u2_family_027_r00,u2_family_027,train,17,21,5,0.6503860950469971,0.9862017035484314,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r00_s04,formal_u2_family_027_r00,u2_family_027,train,22,23,2,0.5829015970230103,0.5891152620315552,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r01_s00,formal_u2_family_027_r01,u2_family_027,train,0,2,3,0.3500996232032776,0.6818081736564636,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r01_s01,formal_u2_family_027_r01,u2_family_027,train,3,6,4,0.500450849533081,0.9333792924880981,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r01_s02,formal_u2_family_027_r01,u2_family_027,train,7,17,11,0.32125264406204224,0.504119336605072,0.2727272727272727,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r01_s03,formal_u2_family_027_r01,u2_family_027,train,18,20,3,0.49784141778945923,0.6530016660690308,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r01_s04,formal_u2_family_027_r01,u2_family_027,train,21,25,5,0.5005599856376648,0.9852546453475952,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r01_s05,formal_u2_family_027_r01,u2_family_027,train,26,27,2,0.5861258506774902,0.5904834270477295,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r02_s00,formal_u2_family_027_r02,u2_family_027,train,0,2,3,0.3513199985027313,0.6776286959648132,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r02_s01,formal_u2_family_027_r02,u2_family_027,train,3,5,3,0.4950878322124481,0.9362897872924805,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r02_s02,formal_u2_family_027_r02,u2_family_027,train,6,17,12,0.3419208526611328,0.6588109731674194,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r02_s03,formal_u2_family_027_r02,u2_family_027,train,18,21,4,0.5055471062660217,0.5003350973129272,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r02_s04,formal_u2_family_027_r02,u2_family_027,train,22,24,3,0.48316332697868347,0.5843898057937622,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r02_s05,formal_u2_family_027_r02,u2_family_027,train,25,25,1,0.5242599248886108,0.5242599248886108,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r03_s00,formal_u2_family_027_r03,u2_family_027,train,0,2,3,0.35199645161628723,0.6858709454536438,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r03_s01,formal_u2_family_027_r03,u2_family_027,train,3,6,4,0.5024468898773193,0.9323108792304993,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r03_s02,formal_u2_family_027_r03,u2_family_027,train,7,16,10,0.318136990070343,0.5017797946929932,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r03_s03,formal_u2_family_027_r03,u2_family_027,train,17,19,3,0.49796921014785767,0.6494050621986389,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r03_s04,formal_u2_family_027_r03,u2_family_027,train,20,25,6,0.5014981031417847,0.9827497005462646,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r03_s05,formal_u2_family_027_r03,u2_family_027,train,26,27,2,0.5859919786453247,0.5971214175224304,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r04_s00,formal_u2_family_027_r04,u2_family_027,train,0,2,3,0.3502874970436096,0.6801055073738098,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r04_s01,formal_u2_family_027_r04,u2_family_027,train,3,5,3,0.4964727461338043,0.9359846711158752,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r04_s02,formal_u2_family_027_r04,u2_family_027,train,6,15,10,0.3503062129020691,0.5052928924560547,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r04_s03,formal_u2_family_027_r04,u2_family_027,train,16,18,3,0.5001126527786255,0.6519367694854736,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r04_s04,formal_u2_family_027_r04,u2_family_027,train,19,23,5,0.4996214509010315,0.9835822582244873,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r04_s05,formal_u2_family_027_r04,u2_family_027,train,24,25,2,0.5821996927261353,0.5536288022994995,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r05_s00,formal_u2_family_027_r05,u2_family_027,train,0,2,3,0.3496061861515045,0.6803668737411499,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r05_s01,formal_u2_family_027_r05,u2_family_027,train,3,5,3,0.49809977412223816,0.9353487491607666,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r05_s02,formal_u2_family_027_r05,u2_family_027,train,6,15,10,0.3490651547908783,0.5039053559303284,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r05_s03,formal_u2_family_027_r05,u2_family_027,train,16,18,3,0.5014395117759705,0.6481745839118958,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r05_s04,formal_u2_family_027_r05,u2_family_027,train,19,24,6,0.4994785189628601,0.9851061105728149,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_027_r05_s05,formal_u2_family_027_r05,u2_family_027,train,25,26,2,0.586364209651947,0.5918375253677368,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r00_s00,formal_u2_family_028_r00,u2_family_028,train,0,2,3,0.8888381123542786,0.5077313184738159,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r00_s01,formal_u2_family_028_r00,u2_family_028,train,3,5,3,0.49469223618507385,0.9288014769554138,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r01_s00,formal_u2_family_028_r01,u2_family_028,train,0,2,3,0.3477591872215271,0.6770246028900146,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r01_s01,formal_u2_family_028_r01,u2_family_028,train,3,6,4,0.5002828240394592,0.9281189441680908,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r02_s00,formal_u2_family_028_r02,u2_family_028,train,0,2,3,0.34723255038261414,0.6790735125541687,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r02_s01,formal_u2_family_028_r02,u2_family_028,train,3,6,4,0.5005895495414734,0.9269493818283081,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r03_s00,formal_u2_family_028_r03,u2_family_028,train,0,2,3,0.34782037138938904,0.6787915825843811,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r03_s01,formal_u2_family_028_r03,u2_family_028,train,3,6,4,0.4969089925289154,0.9299361705780029,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r04_s00,formal_u2_family_028_r04,u2_family_028,train,0,2,3,0.35126033425331116,0.6783736348152161,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r04_s01,formal_u2_family_028_r04,u2_family_028,train,3,6,4,0.501139223575592,0.927518904209137,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r05_s00,formal_u2_family_028_r05,u2_family_028,train,0,2,3,0.35172250866889954,0.6796281337738037,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_028_r05_s01,formal_u2_family_028_r05,u2_family_028,train,3,6,4,0.5004432201385498,0.9293220043182373,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r00_s00,formal_u2_family_029_r00,u2_family_029,train,0,8,9,0.2739984095096588,0.5309965014457703,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_029_r00_s01,formal_u2_family_029_r00,u2_family_029,train,9,11,3,0.9762435555458069,0.5148252248764038,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r00_s02,formal_u2_family_029_r00,u2_family_029,train,12,24,13,0.49648791551589966,0.506121039390564,0.38461538461538464,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r00_s03,formal_u2_family_029_r00,u2_family_029,train,25,27,3,0.5049068331718445,0.5093178153038025,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r00_s04,formal_u2_family_029_r00,u2_family_029,train,28,30,3,0.6466395854949951,0.5021538734436035,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r00_s05,formal_u2_family_029_r00,u2_family_029,train,31,34,4,0.48797333240509033,0.9851546883583069,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r00_s06,formal_u2_family_029_r00,u2_family_029,train,35,36,2,0.5947386026382446,0.5448983311653137,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r01_s00,formal_u2_family_029_r01,u2_family_029,train,0,8,9,0.2724469304084778,0.967007040977478,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r01_s01,formal_u2_family_029_r01,u2_family_029,train,9,11,3,0.6296896934509277,0.5246465802192688,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r01_s02,formal_u2_family_029_r01,u2_family_029,train,12,14,3,0.499969482421875,0.51594078540802,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r01_s03,formal_u2_family_029_r01,u2_family_029,train,15,24,10,0.9264289140701294,0.5026326179504395,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r01_s04,formal_u2_family_029_r01,u2_family_029,train,25,27,3,0.4986090660095215,0.6499226093292236,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r01_s05,formal_u2_family_029_r01,u2_family_029,train,28,31,4,0.49646294116973877,0.5017598867416382,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r01_s06,formal_u2_family_029_r01,u2_family_029,train,32,34,3,0.9861916303634644,0.5990073680877686,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r02_s00,formal_u2_family_029_r02,u2_family_029,train,0,8,9,0.2720722258090973,0.5184629559516907,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_029_r02_s01,formal_u2_family_029_r02,u2_family_029,train,9,11,3,0.9752764105796814,0.5077283978462219,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r02_s02,formal_u2_family_029_r02,u2_family_029,train,12,24,13,0.49218881130218506,0.6519525051116943,0.5384615384615384,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r02_s03,formal_u2_family_029_r02,u2_family_029,train,25,27,3,0.5078944563865662,0.5038647055625916,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r02_s04,formal_u2_family_029_r02,u2_family_029,train,28,30,3,0.9869027137756348,0.5552585124969482,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r03_s00,formal_u2_family_029_r03,u2_family_029,train,0,8,9,0.2722177803516388,0.5216884613037109,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_029_r03_s01,formal_u2_family_029_r03,u2_family_029,train,9,11,3,0.975456178188324,0.5234473347663879,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r03_s02,formal_u2_family_029_r03,u2_family_029,train,12,14,3,0.5054960250854492,0.5039037466049194,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r03_s03,formal_u2_family_029_r03,u2_family_029,train,15,24,10,0.9280094504356384,0.5045792460441589,0.4,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r03_s04,formal_u2_family_029_r03,u2_family_029,train,25,27,3,0.49770620465278625,0.6507355570793152,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r03_s05,formal_u2_family_029_r03,u2_family_029,train,28,32,5,0.4975038766860962,0.9853597283363342,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r03_s06,formal_u2_family_029_r03,u2_family_029,train,33,34,2,0.585719883441925,0.541052520275116,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r04_s00,formal_u2_family_029_r04,u2_family_029,train,0,8,9,0.2718718349933624,0.9708781838417053,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r04_s01,formal_u2_family_029_r04,u2_family_029,train,9,11,3,0.6372205018997192,0.5026849508285522,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r04_s02,formal_u2_family_029_r04,u2_family_029,train,12,19,8,0.9310861825942993,0.5030055046081543,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r04_s03,formal_u2_family_029_r04,u2_family_029,train,20,22,3,0.4867740273475647,0.6684920191764832,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r04_s04,formal_u2_family_029_r04,u2_family_029,train,23,27,5,0.49713921546936035,0.9846907258033752,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r04_s05,formal_u2_family_029_r04,u2_family_029,train,28,29,2,0.590139627456665,0.564232587814331,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r05_s00,formal_u2_family_029_r05,u2_family_029,train,0,8,9,0.2759287357330322,0.554153561592102,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_029_r05_s01,formal_u2_family_029_r05,u2_family_029,train,9,11,3,0.9756718277931213,0.5116771459579468,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r05_s02,formal_u2_family_029_r05,u2_family_029,train,12,24,13,0.9390162825584412,0.5020062327384949,0.3076923076923077,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r05_s03,formal_u2_family_029_r05,u2_family_029,train,25,27,3,0.49987784028053284,0.6543516516685486,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r05_s04,formal_u2_family_029_r05,u2_family_029,train,28,33,6,0.49990740418434143,0.98492830991745,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_029_r05_s05,formal_u2_family_029_r05,u2_family_029,train,34,35,2,0.5882107615470886,0.56364506483078,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_030_r00_s00,formal_u2_family_030_r00,u2_family_030,train,0,2,3,0.31928718090057373,0.6692926287651062,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_030_r00_s01,formal_u2_family_030_r00,u2_family_030,train,3,8,6,0.7081608772277832,0.5002296566963196,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_030_r00_s02,formal_u2_family_030_r00,u2_family_030,train,9,13,5,0.5027137398719788,0.6372838616371155,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_030_r00_s03,formal_u2_family_030_r00,u2_family_030,train,14,21,8,0.5671933889389038,0.9891407489776611,0.875,True,0,offline_teacher_to_causal_s623
formal_u2_family_030_r00_s04,formal_u2_family_030_r00,u2_family_030,train,22,23,2,0.5841353535652161,0.6130983233451843,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_030_r01_s00,formal_u2_family_030_r01,u2_family_030,train,0,2,3,0.31642141938209534,0.6712373495101929,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_030_r01_s01,formal_u2_family_030_r01,u2_family_030,train,3,12,10,0.7041149735450745,0.6565905213356018,1.0,True,0,offline_teacher_to_causal_s623
