method,input_tier,rollout_id,time,capture_order,h,e,cos,rho,evidence_valid,evidence_duration
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.55,14,-0.005281786818404854,,-0.018458017883366096,0.9891966270220375,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.6,15,-0.005418177994251261,,0.09764038158777841,0.9969936149234543,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.65,16,-0.004399301123825916,,0.9038198886196191,0.9117718979861014,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.7,18,-0.0031146709058844646,,0.5815328826154292,0.9514915757326162,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.75,19,-0.002373624118112261,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.8,21,-0.002155199149968645,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.85,22,0.05540754181164209,,0.9986979712214717,0.03246496671875446,True,0.04999999999999993
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.9,23,0.11540754181164192,,1.0,0.0,True,0.09999999999999998
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,0.95,25,0.17540754181164198,,1.0,0.0,True,0.1499999999999999
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,1.0,26,0.17540754181164198,,,,True,0.1499999999999999
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,1.05,27,0.17540754181164198,,,,True,0.1499999999999999
S_G_HR,S,L2RAR2_REPAIR_00_840000:K8_acquisition_touch_then_continue,1.1,29,0.17540754181164198,,,,True,0.1499999999999999
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.05,0,0.0,,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.4,9,-0.002744544216865763,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.45,11,-0.0025739122473079634,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.4,9,-0.002744544216865763,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.45,11,-0.0025739122473079634,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.4,9,-0.002744544216865763,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K1_hold_request_ends_without_hold,0.45,11,-0.0025739122473079634,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.05,0,0.0,,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.4,9,-0.0027466638642481556,,0.6693647962645356,0.8160725033020919,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.45,11,-0.00260552741587039,,0.7016558759604685,0.8387729145120851,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.5,12,-0.003906693619997292,,-0.30250363704634264,0.9879040561012896,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.55,13,-0.004949429847096454,,-0.02447958390412116,0.987528440687724,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.6,15,-0.005610766405709233,,-0.014458601457933987,0.9919513304490658,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.4,9,-0.0027466638642481556,,0.6693647962645356,0.8160725033020919,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.45,11,-0.00260552741587039,,0.7016558759604685,0.8387729145120851,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.5,12,-0.003906693619997292,,-0.30250363704634264,0.9879040561012896,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.55,13,-0.004949429847096454,,-0.02447958390412116,0.987528440687724,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.6,15,-0.005610766405709233,,-0.014458601457933987,0.9919513304490658,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.4,9,-0.0027466638642481556,,0.6693647962645356,0.8160725033020919,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.45,11,-0.00260552741587039,,0.7016558759604685,0.8387729145120851,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.5,12,-0.003906693619997292,,-0.30250363704634264,0.9879040561012896,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.55,13,-0.004949429847096454,,-0.02447958390412116,0.987528440687724,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K2_touch_request_completes_without_hold,0.6,15,-0.005610766405709233,,-0.014458601457933987,0.9919513304490658,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.05,0,0.0,,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.4,9,-0.002744544216865763,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.45,11,-0.0025739122473079634,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.5,12,0.044775276220640925,,0.9992805053597924,0.03288618946067584,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.55,13,0.09477527622064086,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.6,14,0.1447752762206409,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.65,16,0.19477527622064095,0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.7,17,0.19477527622064095,0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.75,18,0.19477527622064095,0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.8,20,0.19477527622064095,0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.85,21,0.19477527622064095,0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.9,22,0.19477527622064095,0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.95,24,0.19477527622064095,0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.0,25,0.1840044417204605,3.176331476044353e-05,0.9999999907051954,0.00017396548187828485,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.05,26,0.1732333422742729,3.176331476044353e-05,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.1,27,0.1624622428280852,3.176331476044353e-05,0.9999999999999998,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.15,28,0.1516911433818976,3.176331476043851e-05,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.2,29,0.1409200439357099,3.176331476044353e-05,0.9999999999999998,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.25,30,0.1301489444895223,3.176331476044353e-05,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.3,31,0.11937784504333482,3.176331476044353e-05,0.9999999999999998,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.35,33,0.10860674559714711,3.176331476044353e-05,0.9999999999999998,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.4,34,0.10860674559714711,3.176331476044353e-05,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.45,35,0.10860674559714711,3.176331476044353e-05,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.5,37,0.10860674559714711,3.176331476044353e-05,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.05,0,0.0,,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.4,9,-0.002744544216865763,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.45,11,-0.0025739122473079634,,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.5,12,0.044775276220640925,,0.9992805053597924,0.03288618946067584,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.55,13,0.09477527622064086,0.003060945525614609,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.6,14,0.1447752762206409,0.003060945525614609,1.0,0.0,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.65,16,0.19477527622064095,0.003060945525614609,1.0,0.0,True,0.2
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.7,17,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.75,18,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.8,20,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.85,21,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.9,22,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.95,24,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.0,25,0.1840044417204605,0.003054238951517653,0.9999999907051954,0.00017396548187828485,True,0.25000000000000006
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.05,26,0.1732333422742729,0.003054238951517653,1.0,0.0,True,0.3000000000000001
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.1,27,0.1624622428280852,0.003054238951517653,0.9999999999999998,0.0,True,0.35000000000000014
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.15,28,0.1516911433818976,0.003054238951517653,1.0,0.0,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.2,29,0.1409200439357099,0.003054238951517653,0.9999999999999998,0.0,True,0.45
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.25,30,0.1301489444895223,0.003054238951517653,1.0,0.0,True,0.5
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.3,31,0.11937784504333482,0.003054238951517653,0.9999999999999998,0.0,True,0.55
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.35,33,0.10860674559714711,0.003054238951517653,0.9999999999999998,0.0,True,0.6000000000000001
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.4,34,0.10860674559714711,0.003054238951517653,,,True,0.6000000000000001
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.45,35,0.10860674559714711,0.003054238951517653,,,True,0.6000000000000001
S_G_R,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.5,37,0.10860674559714711,0.003054238951517653,,,True,0.6000000000000001
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.05,0,0.0,,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.1,1,-0.007205303277266206,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.15,3,-0.005367704430499165,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.2,4,-0.005007691486512034,,-0.3381085150740518,0.9964634374473124,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.25,5,-0.005400008383898203,,0.27245816309328336,0.9925574595271272,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.3,6,-0.0037729350612515367,,0.3860776683831476,0.9555710815580362,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.35,8,-0.0029346602426315593,,0.10583386732849315,0.9841934082347289,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.4,9,-0.002744544216865763,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.45,11,-0.0025739122473079634,,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.5,12,0.044775276220640925,,0.9992805053597924,0.03288618946067584,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.55,13,0.09477527622064086,0.003060945525614609,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.6,14,0.1447752762206409,0.003060945525614609,1.0,0.0,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.65,16,0.19477527622064095,0.003060945525614609,1.0,0.0,True,0.2
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.7,17,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.75,18,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.8,20,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.85,21,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.9,22,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,0.95,24,0.19477527622064095,0.003060945525614609,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.0,25,0.1840044417204605,0.003054238951517653,0.9999999907051954,0.00017396548187828485,True,0.25000000000000006
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.05,26,0.1732333422742729,0.003054238951517653,1.0,0.0,True,0.3000000000000001
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.1,27,0.1624622428280852,0.003054238951517653,0.9999999999999998,0.0,True,0.35000000000000014
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.15,28,0.1516911433818976,0.003054238951517653,1.0,0.0,True,0.39999999999999997
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.2,29,0.1409200439357099,0.003054238951517653,0.9999999999999998,0.0,True,0.45
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.25,30,0.1301489444895223,0.003054238951517653,1.0,0.0,True,0.5
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.3,31,0.11937784504333482,0.003054238951517653,0.9999999999999998,0.0,True,0.55
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.35,33,0.10860674559714711,0.003054238951517653,0.9999999999999998,0.0,True,0.6000000000000001
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.4,34,0.10860674559714711,0.003054238951517653,,,True,0.6000000000000001
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.45,35,0.10860674559714711,0.003054238951517653,,,True,0.6000000000000001
S_G_HR,S,L2RAR2_REPAIR_01_840001:K3_normal_hold_pause_resume,1.5,37,0.10860674559714711,0.003054238951517653,,,True,0.6000000000000001
S_G_H,S,L2RAR2_REPAIR_01_840001:K4_regular_hold_loss,0.05,0,0.0,,,,False,0.0
